HR,Irradiance,Temperature,Humidity,POWER
22,0,24.79,93.97,0
23,0,24.37,95.53,0
0,0,24.06,96.12,0
1,0,23.83,96.25,0
2,0,23.58,96.45,0
3,0,23.34,96.57,0
4,0,23.1,96.56,0
5,0,22.83,96.76,0
6,28.98,22.98,96.1,0.46835718
7,105.93,23.94,92.89,1.60842139
8,248.68,25.26,86.9,3.83929556
9,308.73,26.76,81.18,4.96546416
10,401.08,27.92,77.86,6.64321912
11,427.35,28.72,75.27,7.2356339
12,603.42,29.27,72.73,10.33077153
13,523.25,29.55,70.83,9.050104375
14,457.08,29.45,71,7.9115027
15,431.45,28.98,73.11,7.39447695
16,238.82,28.25,77.89,4.09157425
17,76.62,27.1,84.08,1.3917059
18,0,25.36,91.8,0
19,0,24.93,92.02,0
20,0,24.8,91.01,0
21,0,24.59,91.09,0
22,0,24.22,92.51,0
23,0,23.83,94.08,0
0,0,23.51,95.15,0
1,0,23.17,96.44,0
2,0,22.89,97.69,0
3,0,22.8,97.97,0
4,0,22.72,98,0
5,0,22.64,98.03,0
6,17.65,23.17,97.27,0.310215225
7,69.2,24.13,94.8,1.0809082
8,100.55,25.06,91.82,1.59096485
9,182.48,26.15,85.34,2.9216334
10,278.6,26.88,80.98,4.5146956
11,321.83,27.34,78.76,5.27633699
12,386.27,27.73,77.5,6.388582695
13,279.3,27.91,77.03,4.68524335
14,205.95,27.89,77.04,3.497087975
15,149.3,27.7,77.66,2.5708995
16,130.55,27.32,80.24,2.2545442
17,41.17,26.84,81.98,0.82163876
18,0,26.04,82.25,0
19,0,25.53,83.96,0
20,0,24.85,87.37,0
21,0,24.26,90.36,0
22,0,23.76,92.65,0
23,0,23.28,95.07,0
0,0,23.03,96.65,0
1,0,22.88,97.69,0
2,0,22.78,98.05,0
3,0,22.66,98.23,0
4,0,22.59,98.23,0
5,0,22.51,98.34,0
6,32.3,23.14,96.55,0.5174649
7,107.75,24.25,93.52,1.649884375
8,203.9,25.69,88.17,3.20181095
9,255.15,27.03,82.24,4.150329525
10,389.33,28.08,77.68,6.47956138
11,514.28,28.85,74.35,8.7151901
12,694.95,29.38,71.59,11.91399645
13,486.52,29.57,69.71,8.42832838
14,475.25,29.55,68.58,8.241824375
15,406.48,29.37,68.48,7.04654292
16,218.18,29.12,70.46,3.83720572
17,71.95,28.26,73.27,1.35480065
18,0,26.96,80.65,0
19,0,25.86,86.23,0
20,0,25.11,89.74,0
21,0,24.67,91.8,0
22,0,24.3,93.47,0
23,0,24.01,94.88,0
0,0,23.74,96.03,0
1,0,23.6,96.5,0
2,0,23.5,96.73,0
3,0,23.42,96.71,0
4,0,23.32,96.79,0
5,0,23.17,96.89,0
6,29.25,23.46,95.75,0.47847975
7,116.75,24.44,92.37,1.791829
8,245.88,25.55,87.03,3.8290553
9,258.42,26.64,82.23,4.15701396
10,409.05,27.84,78.19,6.7585159
11,550.08,28.73,75.3,9.28450928
12,659.97,29.48,72.91,11.35004952
13,619.03,29.78,71.62,10.74698353
14,537.7,29.81,71.38,9.36935165
15,461.48,29.5,72.42,8.006697
16,263.4,28.8,77.05,4.561414
17,75.55,27.58,84.68,1.39096355
18,0,25.96,92.29,0
19,0,25.55,93.26,0
20,0,25.23,94.07,0
21,0,24.88,95.05,0
22,0,24.49,95.81,0
23,0,24.09,96.04,0
0,0,23.7,96.2,0
1,0,23.39,96.19,0
2,0,23.11,96.31,0
3,0,22.86,96.42,0
4,0,22.62,96.72,0
5,0,22.44,96.9,0
6,39.58,22.82,95.64,0.61487202
7,198.98,24.07,91.25,2.97142687
8,336.88,25.66,84.74,5.23325336
9,397.45,27.21,79.17,6.447014025
10,545.2,28.49,75.44,9.1342366
11,608.47,29.33,72.92,10.4226538
12,715.55,29.76,71.06,12.3859581
13,686.67,29.92,70.01,11.95033738
14,596.47,30.02,69.22,10.43447573
15,475.9,29.94,68.88,8.3464257
16,272.62,29.53,72.22,4.80503587
17,78.6,28.77,75.46,1.4823449
18,0,26.86,86.81,0
19,0,26.08,88.95,0
20,0,25.52,91.27,0
21,0,25.03,93.27,0
22,0,24.62,94.67,0
23,0,24.28,95.58,0
0,0,24.01,96.1,0
1,0,23.76,96.28,0
2,0,23.46,96.65,0
3,0,23.2,96.57,0
4,0,22.91,96.68,0
5,0,22.66,96.88,0
6,35.55,22.76,96.39,0.5574156
7,124.72,23.4,94.47,1.8510016
8,272.25,24.25,90.84,4.071865625
9,320.12,25.37,86.18,4.94509998
10,404.92,26.35,82.62,6.4197889
11,542.53,26.99,79.44,8.733785615
12,652.95,27.41,75.59,10.62237428
13,612.88,27.53,73.11,10.02096388
14,488.23,27.55,71.98,8.023693925
15,366.38,27.43,72.38,6.04633653
16,178.32,27.04,75.7,2.99849776
17,41.92,26.15,81.95,0.8204936
18,0,24.63,91.04,0
19,0,24.16,92.04,0
20,0,23.87,92.87,0
21,0,23.67,93.56,0
22,0,23.47,94.31,0
23,0,23.24,95.08,0
0,0,23.03,95.85,0
1,0,22.88,96.46,0
2,0,22.76,96.81,0
3,0,22.7,96.83,0
4,0,22.65,96.94,0
5,0,22.59,96.99,0
6,24.38,22.92,96,0.40288032
7,118.45,23.98,92.77,1.79238145
8,230.15,25.52,86.84,3.5861051
9,318.85,27.12,80.42,5.1769329
10,396.35,28.3,76.05,6.63382975
11,457.08,29.05,73.08,7.7992283
12,467.95,29.36,71.49,8.0573679
13,373.48,29.59,70.37,6.50362294
14,392.38,29.55,70.08,6.82909805
15,319.9,29.23,71.13,5.55742965
16,193.1,28.55,75.22,3.36497725
17,58.75,27.39,82.15,1.114435625
18,0,25.61,91.37,0
19,0,25.02,92.55,0
20,0,24.58,93.59,0
21,0,24.23,94.62,0
22,0,23.95,95.48,0
23,0,23.73,96.1,0
0,0,23.54,96.46,0
1,0,23.37,96.7,0
2,0,23.25,96.51,0
3,0,23.07,96.68,0
4,0,22.88,96.81,0
5,0,22.69,96.89,0
6,37.35,22.82,96.26,0.58360965
7,143.35,23.61,94.06,2.130584575
8,234.2,24.87,89.09,3.5792993
9,279.45,26.22,82.74,4.43516805
10,346.65,27.03,78.89,5.616414775
11,422.98,27.45,77.35,6.92103545
12,513.2,27.99,75.86,8.5085106
13,506.38,28.5,74.31,8.5232485
14,470.33,28.6,73.72,7.9568846
15,450.62,28.31,75.11,7.58049849
16,208.38,27.74,80.15,3.54263254
17,58.2,26.83,85.8,1.0909277
18,0,25.92,88.63,0
19,0,25.51,89.67,0
20,0,25.2,90.3,0
21,0,25.01,89.85,0
22,0,24.92,89,0
23,0,24.43,92.66,0
0,0,23.88,94.5,0
1,0,23.55,95.59,0
2,0,23.3,96.19,0
3,0,23.1,96.33,0
4,0,22.89,96.65,0
5,0,22.71,96.8,0
6,43.22,23.05,96.25,0.67037445
7,92.68,24.02,93.49,1.41932812
8,204.73,25.28,88.3,3.17674598
9,301.85,26.3,82.19,4.79433225
10,346.3,27.22,76.73,5.6404537
11,358.83,28,72.46,5.9768705
12,392.85,28.62,69.79,6.65270265
13,379.8,29.05,68.19,6.5191855
14,380.5,29.05,67.95,6.54096125
15,314.83,28.67,69.2,5.392391745
16,244.55,27.99,72.8,4.157292025
17,81.9,26.96,78.48,1.4707358
18,0,25.59,88.06,0
19,0,25.02,89.55,0
20,0,24.49,91.64,0
21,0,24.06,93.12,0
22,0,23.74,94.21,0
23,0,23.48,95.18,0
0,0,23.27,96,0
1,0,23.06,96.78,0
2,0,22.87,97.37,0
3,0,22.75,97.64,0
4,0,22.66,97.71,0
5,0,22.6,97.6,0
6,44.7,23.08,96.32,0.6918792
7,128.88,24.25,92.89,1.959703
8,258.05,25.61,86.86,4.021584725
9,379.15,27.05,80.21,6.127015875
10,367.25,27.85,76.52,6.079748125
11,554.65,28.23,75,9.235933775
12,535.35,28.6,73.85,9.017517
13,511.05,28.97,72.52,8.708740825
14,490.55,29.06,72.14,8.39448485
15,341.6,28.69,74.66,5.8412268
16,217.6,28.15,79.19,3.732448
17,58.55,27.17,84.24,1.105424075
18,0,25.7,92.67,0
19,0,25.24,94.09,0
20,0,24.93,95.12,0
21,0,24.69,95.69,0
22,0,24.51,95.94,0
23,0,24.3,96.25,0
0,0,24.04,96.4,0
1,0,23.73,96.47,0
2,0,23.43,96.47,0
3,0,23.14,96.53,0
4,0,22.9,96.58,0
5,0,22.69,96.78,0
6,24.88,22.78,96.47,0.40834488
7,97.95,23.47,94.8,1.471811425
8,154.25,24.33,91.25,2.347243625
9,305.98,25.42,86.27,4.73753022
10,410.15,26.57,81.59,6.542020975
11,506.1,27.66,77.82,8.3073017
12,568.12,28.29,75.6,9.48290166
13,522.28,28.63,74.18,8.81734438
14,421.88,28.61,74.53,7.15354406
15,345.85,28.04,78.32,5.8108728
16,174.8,27.34,83.46,2.9660644
17,39.33,26.38,89.64,0.78437393
18,0,25.43,93.41,0
19,0,25.07,94.29,0
20,0,24.8,94.96,0
21,0,24.58,95.34,0
22,0,24.36,95.44,0
23,0,23.97,95.96,0
0,0,23.51,96.31,0
1,0,23.15,96.63,0
2,0,22.83,96.49,0
3,0,22.55,96.49,0
4,0,22.35,96.47,0
5,0,22.18,96.74,0
6,29.52,22.31,96.32,0.46706604
7,127.55,23.05,95.01,1.871324875
8,221.65,24.26,90.31,3.33094055
9,342.35,25.65,83.39,5.325387375
10,436.95,26.93,78.03,7.033741075
11,536.78,27.51,75.9,8.76799301
12,643.62,27.82,74.64,10.59105378
13,571.17,28.06,73.83,9.48405109
14,503.52,28.08,73.62,8.39067872
15,347.48,27.64,76.48,5.77500624
16,193.32,26.88,82.07,3.22334872
17,50.92,25.82,89.32,0.95258948
18,0,24.72,94.44,0
19,0,24.34,95.31,0
20,0,24,95.86,0
21,0,23.73,96.02,0
22,0,23.4,96.42,0
23,0,23.07,96.64,0
0,0,22.79,96.56,0
1,0,22.54,96.56,0
2,0,22.31,96.74,0
3,0,22.04,97.22,0
4,0,21.86,97.36,0
5,0,21.66,97.63,0
6,42,21.99,96.66,0.633111
7,200.82,22.82,94.1,2.88529558
8,375.83,23.75,90.12,5.506045625
9,339.58,24.81,85.07,5.15466591
10,498.38,26.13,79.53,7.82912623
11,500.48,27.39,75.5,8.15546624
12,525.47,28.17,73.17,8.751632955
13,564.67,28.5,72.14,9.48940525
14,532.12,28.27,72.57,8.90481458
15,353.98,27.71,74.74,5.89137861
16,200.82,26.99,79.24,3.35213431
17,54.97,26.04,85.22,1.02027596
18,0,24.55,91.91,0
19,0,24.09,92.82,0
20,0,23.79,93.63,0
21,0,23.51,94.53,0
22,0,23.28,95.19,0
23,0,23.09,95.92,0
0,0,22.92,96.42,0
1,0,22.75,96.81,0
2,0,22.56,97.11,0
3,0,22.38,97.2,0
4,0,22.18,97.26,0
5,0,21.92,97.46,0
6,38.22,22.27,95.85,0.58634673
7,162.3,23.54,91.11,2.3978689
8,305.6,25.2,84.46,4.691504
9,359.08,26.75,79.22,5.7589755
10,466.75,27.75,76.04,7.678853125
11,522.85,28.29,74.12,8.726829425
12,620.72,28.48,73.27,10.40284752
13,552.47,28.48,73.09,9.28221802
14,503.52,28.34,73.61,8.44959056
15,322.75,28.02,75.55,5.42986725
16,164.32,27.48,79.61,2.80818112
17,41.42,26.47,85.85,0.81869933
18,0,24.81,92.41,0
19,0,24.36,92.77,0
20,0,24.06,92.99,0
21,0,23.81,93.16,0
22,0,23.48,93.69,0
23,0,22.98,95.64,0
0,0,22.51,97.48,0
1,0,22.17,98.59,0
2,0,21.92,99.18,0
3,0,21.82,99.2,0
4,0,21.75,99.11,0
5,0,21.67,99.16,0
6,42.17,22.46,97.06,0.64434969
7,246.3,23.98,92.85,3.6514483
8,404.9,25.71,85.78,6.28286555
9,338.95,27.25,77.6,5.517436875
10,465.55,28.46,71.63,7.80811135
11,460.23,29.37,68.06,7.918492295
12,571.92,29.91,66.43,9.96245724
13,518.58,30.05,66.06,9.08717305
14,459.95,29.94,66.3,8.06171885
15,432.92,29.6,67.1,7.5399444
16,260.83,28.97,71.14,4.538422795
17,72.93,28.28,72.86,1.37159468
18,0,26.98,80.26,0
19,0,26.52,79.93,0
20,0,25.65,84.73,0
21,0,24.7,89.86,0
22,0,24.01,92.68,0
23,0,23.56,94.24,0
0,0,23.22,95.7,0
1,0,22.96,96.94,0
2,0,22.79,97.68,0
3,0,22.63,98.01,0
4,0,22.43,98.22,0
5,0,22.21,98.44,0
6,46.62,23.01,96.49,0.71755179
7,248.18,24.54,91.99,3.74132674
8,409.48,26.17,85.37,6.43779122
9,342.88,27.69,78.9,5.64825624
10,582.62,28.66,74.82,9.79887514
11,652.83,29.51,72.11,11.22736849
12,599.22,30.06,70.02,10.47272394
13,458.52,30.38,68.57,8.11787692
14,413.9,30.46,67.58,7.3654523
15,395.3,30.3,67.25,7.0222905
16,248.8,29.69,70.47,4.4170924
17,72.53,28.83,74.93,1.382955455
18,0,26.91,87.61,0
19,0,26.09,89.71,0
20,0,25.47,91.43,0
21,0,24.97,92.97,0
22,0,24.55,94.4,0
23,0,24.18,95.65,0
0,0,23.89,96.43,0
1,0,23.66,96.72,0
2,0,23.44,96.85,0
3,0,23.19,96.96,0
4,0,22.99,96.96,0
5,0,22.79,96.96,0
6,47.62,23.03,96.1,0.73208487
7,133.48,24.17,92.44,2.02234522
8,232.8,25.74,86.09,3.6495224
9,321.73,27.23,80.53,5.238806055
10,486.45,28.42,76.75,8.14539655
11,697.5,29.21,73.85,11.89391375
12,760.33,29.78,71.77,13.16041983
13,762.6,30.03,70.58,13.2951451
14,629.1,30.01,69.83,10.99480595
15,451.3,29.8,69.91,7.894308
16,272.75,29.44,73.89,4.7962045
17,72.45,28.57,77.57,1.373140925
18,0,27.07,85.83,0
19,0,26.4,88.62,0
20,0,25.81,91.08,0
21,0,25.3,93.08,0
22,0,24.92,94.56,0
23,0,24.59,95.61,0
0,0,24.3,96.26,0
1,0,24.02,96.37,0
2,0,23.74,96.4,0
3,0,23.48,96.39,0
4,0,23.27,96.38,0
5,0,23.1,96.58,0
6,15.77,23.18,96.34,0.28363437
7,19.02,23.7,95.06,0.3441733
8,63.55,24.34,92.79,1.01437565
9,140.2,24.95,89.7,2.1898455
10,345.8,25.65,86.38,5.3881465
11,604,26.18,84.1,9.490724
12,567.53,26.27,84.17,8.957293395
13,408.4,26.34,84.89,6.5022652
14,322.27,26.32,85.98,5.16547838
15,301.55,26.05,88.31,4.815732375
16,211.3,25.65,91.7,3.39130525
17,61.6,25.11,95.5,1.0970492
18,0,24.57,97.08,0
19,0,24.39,97.14,0
20,0,24.19,97.21,0
21,0,23.94,97.49,0
22,0,23.68,97.78,0
23,0,23.47,97.72,0
0,0,23.27,97.71,0
1,0,23.07,97.7,0
2,0,22.85,97.86,0
3,0,22.68,97.84,0
4,0,22.5,98.02,0
5,0,22.31,98.06,0
6,38.53,22.86,96.9,0.60084561
7,164.73,24.03,93.95,2.469045355
8,249.25,25.39,88.69,3.862493375
9,388.5,26.96,81.33,6.260157
10,545.45,28.11,76.02,9.045107275
11,569.33,28.83,72.82,9.631190255
12,563.92,29.25,70.94,9.657297
13,507.42,29.49,69.75,8.76654211
14,417.1,29.48,69.42,7.2373736
15,296.27,29.22,70.07,5.15666673
16,185.1,28.79,74.02,3.25218805
17,70.35,27.77,78.65,1.312941275
18,0,26.46,83.93,0
19,0,26.24,82.06,0
20,0,25.82,83.37,0
21,0,25.03,87.99,0
22,0,24.3,91.37,0
23,0,23.81,92.49,0
0,0,23.42,93.62,0
1,0,23.05,95.15,0
2,0,22.81,96.41,0
3,0,22.64,97.17,0
4,0,22.54,97.55,0
5,0,22.33,98.07,0
6,39.35,22.89,96.56,0.612887175
7,139.9,24.34,92.55,2.1269497
8,285.65,26.06,86.15,4.50100505
9,364.5,27.38,80.36,5.9478795
10,484.27,28.33,76.52,8.089728595
11,626.03,28.96,73.95,10.61603546
12,609.9,29.37,72.51,10.46786835
13,551.95,29.51,71.86,9.529432525
14,603.92,29.51,71.61,10.42445564
15,472.4,29.38,72.15,8.1671004
16,261.73,29,76.33,4.557064
17,64.32,28.31,78.77,1.23060464
18,0,27.19,83.37,0
19,0,26.89,82.98,0
20,0,26.43,85.04,0
21,0,25.99,87.19,0
22,0,25.41,90.21,0
23,0,24.83,92.85,0
0,0,24.36,94.67,0
1,0,23.98,95.75,0
2,0,23.73,96.32,0
3,0,23.53,96.8,0
4,0,23.37,97.07,0
5,0,23.26,97.18,0
6,39.83,23.64,96.2,0.63307404
7,83.8,24.73,93.43,1.3168183
8,206.12,26.12,88.4,3.27568448
9,284.02,27.49,82.58,4.66854441
10,383.33,28.46,78.82,6.44679481
11,423.15,29.04,76.47,7.2265367
12,416.08,29.42,74.81,7.18878312
13,359.62,29.56,74.51,6.26224024
14,280.98,29.31,76.19,4.89966071
15,95.68,28.9,79.43,1.7531184
16,38.92,28.3,84.4,0.8015962
17,18.4,27.31,89.09,0.4651268
18,0,26.21,94.04,0
19,0,25.81,95.36,0
20,0,25.49,95.99,0
21,0,25.11,95.88,0
22,0,24.53,95.92,0
23,0,23.97,96.28,0
0,0,23.63,96.96,0
1,0,23.41,97.2,0
2,0,23.2,97.5,0
3,0,23.05,97.56,0
4,0,22.93,97.73,0
5,0,22.87,97.73,0
6,34.6,22.99,97.06,0.5477043
7,81.55,23.39,95.8,1.234167025
8,180.27,24.15,93.45,2.715096725
9,332.15,25.45,87.84,5.139510375
10,381.58,26.82,82,6.13621402
11,375.08,27.61,79.26,6.17673146
12,330.45,27.98,78.2,5.51988345
13,368.15,28.05,78.03,6.157535875
14,275.45,27.91,78.42,4.632451775
15,236.15,27.5,80.26,3.95791875
16,136.55,26.86,84.47,2.32254235
17,45.55,25.83,90.81,0.870262925
18,0,24.62,95.54,0
19,0,24.24,96.23,0
20,0,23.94,96.65,0
21,0,23.66,96.46,0
22,0,23.36,96.57,0
23,0,23.1,96.8,0
0,0,22.87,96.88,0
1,0,22.65,97.1,0
2,0,22.45,97.28,0
3,0,22.29,97.41,0
4,0,22.16,97.45,0
5,0,22.01,97.66,0
6,45.47,22.41,96.84,0.689054715
7,108.78,23.54,93.81,1.63023154
8,244.5,24.84,88.95,3.729896
9,444.7,26.46,82.55,7.0526679
10,571.4,27.79,77.48,9.3883927
11,689.42,28.67,74.41,11.58987713
12,625.28,29.27,72.37,10.70067552
13,561.58,29.54,71.25,9.70100794
14,481.1,29.52,70.91,8.3350574
15,353.1,29.36,71.06,6.1392822
16,187.65,28.89,73.72,3.303231325
17,44.45,28.26,76.5,0.90195815
18,0,27.05,82,0
19,0,26.47,83.35,0
20,0,25.76,87.27,0
21,0,25.09,91.22,0
22,0,24.58,93.72,0
23,0,24.18,95.41,0
0,0,23.89,96.21,0
1,0,23.67,96.81,0
2,0,23.52,96.96,0
3,0,23.38,96.97,0
4,0,23.25,96.79,0
5,0,23.09,96.63,0
6,41.28,23.14,96.13,0.64464864
7,81.32,23.67,94.76,1.24112998
8,174.07,24.42,91.04,2.64561773
9,264.83,25.5,85.93,4.12203675
10,365.02,26.75,81.5,5.86275325
11,406.4,27.95,77.91,6.745496
12,458.45,28.87,75.22,7.795140675
13,494.83,29.3,73.34,8.50994605
14,416.23,29.4,72.31,7.2075854
15,292.8,29.16,73.22,5.0901216
16,137.38,28.74,76.79,2.45191054
17,32.03,27.87,79.86,0.691816745
18,0,26.8,85.61,0
19,0,26.66,83.33,0
20,0,26.39,83.87,0
21,0,25.45,90.24,0
22,0,24.68,94.29,0
23,0,24.28,95.58,0
0,0,24.02,96.29,0
1,0,23.84,96.54,0
2,0,23.69,96.74,0
3,0,23.54,96.81,0
4,0,23.33,97,0
5,0,23.09,97.14,0
6,36.17,23.23,96.54,0.573740595
7,156.12,24,94.2,2.341546
8,306.15,25.07,90.08,4.681893725
9,356.02,26.32,85.28,5.64177588
10,436.08,27.39,81.21,7.11020404
11,614.55,28.15,77.4,10.19937463
12,534.2,28.57,74.39,8.9911923
13,479.58,28.7,73.17,8.1222007
14,437.05,28.59,74.02,7.401804275
15,324.92,28.26,76.44,5.50045764
16,170.88,27.76,80.9,2.93543296
17,41.78,26.82,85.87,0.83091782
18,0,25.62,91.33,0
19,0,25.45,90.09,0
20,0,25.41,88.4,0
21,0,25.34,87.46,0
22,0,24.92,89.79,0
23,0,24.36,93.08,0
0,0,23.94,95.66,0
1,0,23.64,96.75,0
2,0,23.41,96.88,0
3,0,23.19,96.8,0
4,0,22.98,96.96,0
5,0,22.82,96.88,0
6,31.02,22.86,96.64,0.49542774
7,75.38,23.32,95.58,1.14371272
8,160.75,23.88,93.64,2.410232
9,280.8,24.47,90.38,4.2350292
10,457.3,25.04,87.05,6.9677314
11,489.17,25.54,84.6,7.56641831
12,573.22,26.01,82.32,8.97882849
13,617.25,26.51,80.16,9.808171375
14,530.33,26.85,79.08,8.536449725
15,439.6,26.79,79.9,7.0980978
16,236.5,26.37,83.6,3.85330225
17,55.9,25.46,90.94,1.0200713
18,0,24.25,95.56,0
19,0,23.98,96.35,0
20,0,23.85,96.65,0
21,0,23.72,97.03,0
22,0,23.6,97.3,0
23,0,23.52,97.04,0
0,0,23.35,96.96,0
1,0,23.09,97.08,0
2,0,22.84,97.09,0
3,0,22.57,97.34,0
4,0,22.37,97.3,0
5,0,22.18,97.26,0
6,60.25,22.24,96.92,0.8889195
7,217.48,22.89,95.08,3.12570274
8,289.83,23.63,92.69,4.248769805
9,395.58,24.44,89.58,5.92401384
10,517.17,25.25,86.7,7.915731625
11,679.62,26.01,84.27,10.61318729
12,717.35,26.81,81.62,11.46453158
13,609.4,27.42,79.31,9.9346366
14,492.98,27.75,77.75,8.14476275
15,401.73,27.84,77,6.68936094
16,216.02,27.55,78.37,3.64818295
17,52.3,26.56,85.97,0.9912146
18,0,24.77,91.9,0
19,0,24.13,93.75,0
20,0,23.73,95,0
21,0,23.44,96.02,0
22,0,23.26,96.88,0
23,0,23.05,97.43,0
0,0,22.87,97.72,0
1,0,22.65,97.95,0
2,0,22.41,98.13,0
3,0,22.09,98.22,0
4,0,21.81,98.21,0
5,0,21.55,98.25,0
6,34.53,22.22,96.96,0.53475297
7,122.45,23.64,93.65,1.8318106
8,236.55,25.32,87.62,3.6623132
9,325.3,27.1,80.7,5.2769085
10,418.38,28.31,76.22,6.99887701
11,464.55,29.05,73.51,7.924892375
12,526.83,29.49,71.68,9.086910015
13,475.85,29.65,70.33,8.263466125
14,417.33,29.7,69.27,7.28260295
15,314.35,29.65,68.49,5.523027375
16,184.65,29.33,69.53,3.289540525
17,46.15,28.66,72.54,0.93825905
18,0,27.64,76.81,0
19,0,27.17,76.77,0
20,0,26.4,79.85,0
21,0,25.69,83.37,0
22,0,25.06,86.61,0
23,0,24.44,90.05,0
0,0,23.92,92.69,0
1,0,23.58,94.35,0
2,0,23.31,95.55,0
3,0,23.12,96.11,0
4,0,22.93,96.43,0
5,0,22.73,96.77,0
6,46.85,23.17,96.56,0.724169025
7,136.68,24.63,92.2,2.09744278
8,272.4,25.82,87.15,4.2665156
9,414.05,26.97,82.1,6.667805325
10,522.8,27.9,77.32,8.624254
11,652.38,28.65,74.15,10.96723415
12,728.85,29.14,72.26,12.41059755
13,653.03,29.37,71.36,11.2096335
14,552.38,29.31,71.26,9.49704101
15,358.65,29.09,71.89,6.189845325
16,211.6,28.56,76.47,3.6729832
17,55.2,27.7,80.55,1.065068
18,0,26.03,89.77,0
19,0,25.43,90.94,0
20,0,24.94,92.43,0
21,0,24.49,93.84,0
22,0,24.1,95.15,0
23,0,23.78,96.24,0
0,0,23.5,97.23,0
1,0,23.19,97.85,0
2,0,22.95,98.13,0
3,0,22.77,98.25,0
4,0,22.63,98.17,0
5,0,22.49,98.14,0
6,39.47,23.07,97.1,0.617770305
7,218.12,24.31,94.33,3.27407374
8,306.12,25.81,88.96,4.78338074
9,434.02,27.47,81.19,7.08271323
10,574.35,28.69,75.83,9.668958175
11,743.33,29.5,72.74,12.76519325
12,727.1,29.92,70.97,12.6362994
13,641.83,30.04,70.06,11.21312044
14,565.97,29.98,69.95,9.89788877
15,438.48,29.74,70.32,7.66247784
16,262.8,29.27,73.29,4.6069702
17,56.15,28.53,76.21,1.101444275
18,0,27.13,85.47,0
19,0,26.44,88.31,0
20,0,25.8,91.12,0
21,0,25.23,93.33,0
22,0,24.77,94.99,0
23,0,24.41,96.06,0
0,0,24.1,96.7,0
1,0,23.88,96.98,0
2,0,23.69,97.05,0
3,0,23.51,97.08,0
4,0,23.38,97.07,0
5,0,23.29,97.06,0
6,29.75,23.44,96.69,0.4853655
7,53.97,24.23,94.95,0.860849395
8,106.53,25.13,91.66,1.684182005
9,102.2,26.16,87.44,1.6763484
10,146.23,27.27,83.52,2.442823945
11,327.25,28.21,80.47,5.491462625
12,472.3,28.85,77.89,8.02275975
13,363.5,29.22,75.97,6.2727865
14,368.77,29.33,74.62,6.390098345
15,222.4,29.13,74.33,3.8993304
16,100.2,28.69,77.9,1.8293821
17,25.85,27.79,81.53,0.590204675
18,0,26.27,89.58,0
19,0,25.6,91,0
20,0,24.99,92.89,0
21,0,24.5,94.72,0
22,0,24.15,95.83,0
23,0,23.85,96.72,0
0,0,23.71,96.67,0
1,0,23.6,96.2,0
2,0,23.48,95.82,0
3,0,23.3,96,0
4,0,23.14,96.3,0
5,0,22.96,96.79,0
6,52.15,23.42,96.82,0.80517135
7,210.98,24.81,93.23,3.21666121
8,434.27,26.08,87.33,6.80510522
9,608.03,27.24,81.37,9.82334424
10,589.55,28.12,76.14,9.7709782
11,573.78,28.47,73.57,9.61265747
12,505.9,28.56,72.69,8.5189518
13,519.47,28.43,72.87,8.723851945
14,385.8,28.07,74.31,6.4599827
15,295.9,27.61,76.83,4.93603455
16,132.98,26.96,81.72,2.27198836
17,30.27,25.88,87.13,0.63603692
18,0,24.51,92.92,0
19,0,24.1,93.69,0
20,0,23.79,94.35,0
21,0,23.49,95.15,0
22,0,23.18,96.04,0
23,0,22.88,96.89,0
0,0,22.59,97.81,0
1,0,22.37,98.04,0
2,0,22.21,98.21,0
3,0,22.06,98.52,0
4,0,21.93,98.68,0
5,0,21.83,98.67,0
6,45.22,22.57,97.21,0.68885193
7,139.3,23.99,93.24,2.09618815
8,264.65,25.47,86.83,4.105723475
9,343.02,26.95,79.03,5.53630005
10,569.05,28.09,73.43,9.427014025
11,687.17,28.72,71.08,11.56787258
12,716.7,29.02,70.21,12.1670103
13,563.8,29.18,69.61,9.6475078
14,460.55,29.13,69.57,7.904182175
15,343.65,28.79,70.92,5.890845075
16,203.85,28.2,75.91,3.511294
17,47.25,27.31,78.55,0.927866375
18,0,26.03,88.29,0
19,0,25.37,91.39,0
20,0,24.78,93.59,0
21,0,24.34,94.71,0
22,0,24.01,95.58,0
23,0,23.75,96.36,0
0,0,23.52,96.93,0
1,0,23.36,97.04,0
2,0,23.2,97.14,0
3,0,23.05,97.27,0
4,0,22.9,97.41,0
5,0,22.78,97.52,0
6,39.78,23.07,96.72,0.62215107
7,130.65,23.98,94.34,1.96978165
8,288.1,25.15,89.91,4.42094675
9,403.88,26.42,84.4,6.40627932
10,511.12,27.52,80.12,8.34641008
11,650.97,28.36,77.06,10.85881664
12,753.9,28.87,74.96,12.74141685
13,689.1,29.14,73.66,11.7502933
14,591.72,28.95,74.05,10.0675823
15,423.9,28.56,76.68,7.1875878
16,265.67,28.19,80.51,4.526419285
17,57.1,27.2,85.5,1.083029
18,0,25.91,91.19,0
19,0,25.38,92.41,0
20,0,24.91,94.02,0
21,0,24.54,95.41,0
22,0,24.2,96.51,0
23,0,23.87,97.31,0
0,0,23.59,97.56,0
1,0,23.35,97.72,0
2,0,23.15,97.68,0
3,0,22.93,97.78,0
4,0,22.72,97.93,0
5,0,22.52,97.99,0
6,51.65,22.94,96.8,0.78687045
7,271.55,24.14,93.25,4.03816015
